,key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,stadium_capacity,Attendance,total_goals_in_match,match_for_host,used_capacity_ratio,attendance_categories,relative_attendance_categories,year_tournament,short_stage_name
572,573,WC-1998,1998 FIFA World Cup,M-1998-57,Italy v France,quarter-finals,not applicable,0,1,0,0,1998-07-03,16:30,S-048,Stade de France,Saint-Denis,France,T-39,Italy,ITA,T-28,France,FRA,0–0,0,0,0,0,1,1,3–4,3,4,away team win,0,1,0,80000,80000.0,7,1,100,too many,almost full,1998,knockout stage
573,574,WC-1998,1998 FIFA World Cup,M-1998-58,Brazil v Denmark,quarter-finals,not applicable,0,1,0,0,1998-07-03,21:00,S-044,Stade de la Beaujoire,Nantes,France,T-09,Brazil,BRA,T-21,Denmark,DNK,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,40000,49500.0,5,0,124,meduim,full,1998,knockout stage
574,575,WC-1998,1998 FIFA World Cup,M-1998-59,Netherlands v Argentina,quarter-finals,not applicable,0,1,0,0,1998-07-04,16:30,S-042,Stade Vélodrome,Marseille,France,T-46,Netherlands,NLD,T-03,Argentina,ARG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,60000,60000.0,3,0,100,many,almost full,1998,knockout stage
575,576,WC-1998,1998 FIFA World Cup,M-1998-60,Germany v Croatia,quarter-finals,not applicable,0,1,0,0,1998-07-04,21:00,S-041,Stade de Gerland,Lyon,France,T-29,Germany,DEU,T-17,Croatia,HRV,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,44000,43300.0,3,0,98,meduim,almost full,1998,knockout stage
576,577,WC-1998,1998 FIFA World Cup,M-1998-61,Brazil v Netherlands,semi-finals,not applicable,0,1,0,0,1998-07-07,21:00,S-042,Stade Vélodrome,Marseille,France,T-09,Brazil,BRA,T-46,Netherlands,NLD,1–1,1,1,0,0,1,1,4–2,4,2,home team win,1,0,0,60000,60000.0,8,0,100,many,almost full,1998,knockout stage
577,578,WC-1998,1998 FIFA World Cup,M-1998-62,France v Croatia,semi-finals,not applicable,0,1,0,0,1998-07-08,21:00,S-048,Stade de France,Saint-Denis,France,T-28,France,FRA,T-17,Croatia,HRV,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,80000,80000.0,3,1,100,too many,almost full,1998,knockout stage
578,579,WC-1998,1998 FIFA World Cup,M-1998-63,Netherlands v Croatia,third-place match,not applicable,0,1,0,0,1998-07-11,21:00,S-045,Parc des Princes,Paris,France,T-46,Netherlands,NLD,T-17,Croatia,HRV,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,49000,44000.0,3,0,90,meduim,almost full,1998,knockout stage
579,580,WC-1998,1998 FIFA World Cup,M-1998-64,Brazil v France,final,not applicable,0,1,0,0,1998-07-12,21:00,S-048,Stade de France,Saint-Denis,France,T-09,Brazil,BRA,T-28,France,FRA,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,80000,80000.0,3,1,100,too many,almost full,1998,knockout stage
580,581,WC-2002,2002 FIFA World Cup,M-2002-01,France v Senegal,group stage,Group A,1,0,0,0,2002-05-31,20:30,S-144,Seoul World Cup Stadium,Seoul,South Korea,T-28,France,FRA,T-63,Senegal,SEN,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,64000,62561.0,1,0,98,many,almost full,2002,group stage
581,582,WC-2002,2002 FIFA World Cup,M-2002-02,Republic of Ireland v Cameroon,group stage,Group E,1,0,0,0,2002-06-01,15:30,S-088,Niigata Stadium,Niigata,Japan,T-58,Republic of Ireland,IRL,T-11,Cameroon,CMR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,42000,33679.0,2,0,80,meduim,almost full,2002,group stage
582,583,WC-2002,2002 FIFA World Cup,M-2002-03,Uruguay v Denmark,group stage,Group A,1,0,0,0,2002-06-01,18:00,S-146,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-81,Uruguay,URY,T-21,Denmark,DNK,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,44000,30157.0,3,0,69,meduim,three quarter,2002,group stage
583,584,WC-2002,2002 FIFA World Cup,M-2002-04,Germany v Saudi Arabia,group stage,Group E,1,0,0,0,2002-06-01,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-29,Germany,DEU,T-61,Saudi Arabia,SAU,8–0,8,0,8,-8,0,0,0-0,0,0,home team win,1,0,0,42000,32218.0,8,0,77,meduim,almost full,2002,group stage
584,585,WC-2002,2002 FIFA World Cup,M-2002-05,Argentina v Nigeria,group stage,Group F,1,0,0,0,2002-06-02,14:30,S-085,Kashima Stadium,Ibaraki,Japan,T-03,Argentina,ARG,T-48,Nigeria,NGA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,42000,34050.0,1,0,81,meduim,almost full,2002,group stage
585,586,WC-2002,2002 FIFA World Cup,M-2002-06,Paraguay v South Africa,group stage,Group B,1,0,0,0,2002-06-02,16:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-53,Paraguay,PRY,T-68,South Africa,ZAF,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,56000,25186.0,4,0,45,meduim,half,2002,group stage
586,587,WC-2002,2002 FIFA World Cup,M-2002-07,England v Sweden,group stage,Group F,1,0,0,0,2002-06-02,18:30,S-091,Saitama Stadium,Saitama,Japan,T-27,England,ENG,T-72,Sweden,SWE,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,63000,52721.0,2,0,84,many,almost full,2002,group stage
587,588,WC-2002,2002 FIFA World Cup,M-2002-08,Spain v Slovenia,group stage,Group B,1,0,0,0,2002-06-02,20:30,S-140,Gwangju World Cup Stadium,Gwangju,South Korea,T-71,Spain,ESP,T-67,Slovenia,SVN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,43000,28588.0,4,0,66,meduim,three quarter,2002,group stage
588,589,WC-2002,2002 FIFA World Cup,M-2002-09,Croatia v Mexico,group stage,Group G,1,0,0,0,2002-06-03,15:30,S-088,Niigata Stadium,Niigata,Japan,T-17,Croatia,HRV,T-44,Mexico,MEX,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,42000,32239.0,1,0,77,meduim,almost full,2002,group stage
589,590,WC-2002,2002 FIFA World Cup,M-2002-10,Brazil v Turkey,group stage,Group C,1,0,0,0,2002-06-03,18:00,S-146,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-09,Brazil,BRA,T-77,Turkey,TUR,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,44000,33842.0,3,0,77,meduim,almost full,2002,group stage
590,591,WC-2002,2002 FIFA World Cup,M-2002-11,Italy v Ecuador,group stage,Group G,1,0,0,0,2002-06-03,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-39,Italy,ITA,T-24,Ecuador,ECU,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,42000,31081.0,2,0,74,meduim,three quarter,2002,group stage
591,592,WC-2002,2002 FIFA World Cup,M-2002-12,China v Costa Rica,group stage,Group C,1,0,0,0,2002-06-04,15:30,S-140,Gwangju World Cup Stadium,Gwangju,South Korea,T-14,China,CHN,T-16,Costa Rica,CRI,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,43000,27217.0,2,0,63,meduim,three quarter,2002,group stage
592,593,WC-2002,2002 FIFA World Cup,M-2002-13,Japan v Belgium,group stage,Group H,1,0,0,0,2002-06-04,18:00,S-091,Saitama Stadium,Saitama,Japan,T-42,Japan,JPN,T-06,Belgium,BEL,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,63000,55256.0,4,1,88,many,almost full,2002,group stage
593,594,WC-2002,2002 FIFA World Cup,M-2002-14,South Korea v Poland,group stage,Group D,1,0,0,0,2002-06-04,20:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-69,South Korea,KOR,T-55,Poland,POL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,56000,48760.0,2,1,87,meduim,almost full,2002,group stage
594,595,WC-2002,2002 FIFA World Cup,M-2002-15,Russia v Tunisia,group stage,Group H,1,0,0,0,2002-06-05,15:30,S-086,Kobe Wing Stadium,Kobe,Japan,T-60,Russia,RUS,T-76,Tunisia,TUN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,42000,30957.0,2,0,74,meduim,three quarter,2002,group stage
595,596,WC-2002,2002 FIFA World Cup,M-2002-16,United States v Portugal,group stage,Group D,1,0,0,0,2002-06-05,18:00,S-145,Suwon World Cup Stadium,Suwon,South Korea,T-80,United States,USA,T-56,Portugal,PRT,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,43000,37306.0,5,0,87,meduim,almost full,2002,group stage
596,597,WC-2002,2002 FIFA World Cup,M-2002-17,Germany v Republic of Ireland,group stage,Group E,1,0,0,0,2002-06-05,20:30,S-085,Kashima Stadium,Ibaraki,Japan,T-29,Germany,DEU,T-58,Republic of Ireland,IRL,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,42000,35854.0,2,0,85,meduim,almost full,2002,group stage
597,598,WC-2002,2002 FIFA World Cup,M-2002-18,Denmark v Senegal,group stage,Group A,1,0,0,0,2002-06-06,15:30,S-138,Daegu World Cup Stadium,Daegu,South Korea,T-21,Denmark,DNK,T-63,Senegal,SEN,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,68000,43500.0,2,0,64,meduim,three quarter,2002,group stage
598,599,WC-2002,2002 FIFA World Cup,M-2002-19,Cameroon v Saudi Arabia,group stage,Group E,1,0,0,0,2002-06-06,18:00,S-091,Saitama Stadium,Saitama,Japan,T-11,Cameroon,CMR,T-61,Saudi Arabia,SAU,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,63000,52328.0,1,0,83,many,almost full,2002,group stage
599,600,WC-2002,2002 FIFA World Cup,M-2002-20,France v Uruguay,group stage,Group A,1,0,0,0,2002-06-06,20:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-28,France,FRA,T-81,Uruguay,URY,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,56000,38070.0,0,0,68,meduim,three quarter,2002,group stage
600,601,WC-2002,2002 FIFA World Cup,M-2002-21,Sweden v Nigeria,group stage,Group F,1,0,0,0,2002-06-07,15:30,S-086,Kobe Wing Stadium,Kobe,Japan,T-72,Sweden,SWE,T-48,Nigeria,NGA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,42000,36194.0,3,0,86,meduim,almost full,2002,group stage
601,602,WC-2002,2002 FIFA World Cup,M-2002-22,Spain v Paraguay,group stage,Group B,1,0,0,0,2002-06-07,18:00,S-142,Jeonju World Cup Stadium,Jeonju,South Korea,T-71,Spain,ESP,T-53,Paraguay,PRY,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,42000,24000.0,4,0,57,few,three quarter,2002,group stage
602,603,WC-2002,2002 FIFA World Cup,M-2002-23,Argentina v England,group stage,Group F,1,0,0,0,2002-06-07,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-03,Argentina,ARG,T-27,England,ENG,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,42000,35927.0,1,0,86,meduim,almost full,2002,group stage
603,604,WC-2002,2002 FIFA World Cup,M-2002-24,South Africa v Slovenia,group stage,Group B,1,0,0,0,2002-06-08,15:30,S-138,Daegu World Cup Stadium,Daegu,South Korea,T-68,South Africa,ZAF,T-67,Slovenia,SVN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,68000,47226.0,1,0,69,meduim,three quarter,2002,group stage
604,605,WC-2002,2002 FIFA World Cup,M-2002-25,Italy v Croatia,group stage,Group G,1,0,0,0,2002-06-08,18:00,S-085,Kashima Stadium,Ibaraki,Japan,T-39,Italy,ITA,T-17,Croatia,HRV,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,42000,36472.0,3,0,87,meduim,almost full,2002,group stage
605,606,WC-2002,2002 FIFA World Cup,M-2002-26,Brazil v China,group stage,Group C,1,0,0,0,2002-06-08,20:30,S-143,Jeju World Cup Stadium,Seogwipo,South Korea,T-09,Brazil,BRA,T-14,China,CHN,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,42000,36750.0,4,0,88,meduim,almost full,2002,group stage
606,607,WC-2002,2002 FIFA World Cup,M-2002-27,Mexico v Ecuador,group stage,Group G,1,0,0,0,2002-06-09,15:30,S-087,Miyagi Stadium,Miyagi,Japan,T-44,Mexico,MEX,T-24,Ecuador,ECU,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,49000,45610.0,3,0,93,meduim,almost full,2002,group stage
607,608,WC-2002,2002 FIFA World Cup,M-2002-28,Costa Rica v Turkey,group stage,Group C,1,0,0,0,2002-06-09,18:00,S-141,Incheon Munhak Stadium,Incheon,South Korea,T-16,Costa Rica,CRI,T-77,Turkey,TUR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,52000,42299.0,2,0,81,meduim,almost full,2002,group stage
608,609,WC-2002,2002 FIFA World Cup,M-2002-29,Japan v Russia,group stage,Group H,1,0,0,0,2002-06-09,20:30,S-094,International Stadium Yokohama,Yokohama,Japan,T-42,Japan,JPN,T-60,Russia,RUS,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,72000,66108.0,1,1,92,many,almost full,2002,group stage
609,610,WC-2002,2002 FIFA World Cup,M-2002-30,South Korea v United States,group stage,Group D,1,0,0,0,2002-06-10,15:30,S-138,Daegu World Cup Stadium,Daegu,South Korea,T-69,South Korea,KOR,T-80,United States,USA,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,68000,60778.0,2,1,89,many,almost full,2002,group stage
610,611,WC-2002,2002 FIFA World Cup,M-2002-31,Tunisia v Belgium,group stage,Group H,1,0,0,0,2002-06-10,18:00,S-089,Ōita Stadium,Ōita,Japan,T-76,Tunisia,TUN,T-06,Belgium,BEL,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,43000,39700.0,2,0,92,meduim,almost full,2002,group stage
611,612,WC-2002,2002 FIFA World Cup,M-2002-32,Portugal v Poland,group stage,Group D,1,0,0,0,2002-06-10,20:30,S-142,Jeonju World Cup Stadium,Jeonju,South Korea,T-56,Portugal,PRT,T-55,Poland,POL,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,42000,31000.0,4,0,74,meduim,three quarter,2002,group stage
612,613,WC-2002,2002 FIFA World Cup,M-2002-33,Denmark v France,group stage,Group A,1,0,0,0,2002-06-11,15:30,S-141,Incheon Munhak Stadium,Incheon,South Korea,T-21,Denmark,DNK,T-28,France,FRA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,52000,48100.0,2,0,92,meduim,almost full,2002,group stage
613,614,WC-2002,2002 FIFA World Cup,M-2002-34,Senegal v Uruguay,group stage,Group A,1,0,0,0,2002-06-11,15:30,S-145,Suwon World Cup Stadium,Suwon,South Korea,T-63,Senegal,SEN,T-81,Uruguay,URY,3–3,3,3,0,0,0,0,0-0,0,0,draw,0,0,1,43000,33681.0,6,0,78,meduim,almost full,2002,group stage
614,615,WC-2002,2002 FIFA World Cup,M-2002-35,Cameroon v Germany,group stage,Group E,1,0,0,0,2002-06-11,20:30,S-093,Shizuoka Stadium ECOPA,Shizuoka,Japan,T-11,Cameroon,CMR,T-29,Germany,DEU,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,51000,47085.0,2,0,92,meduim,almost full,2002,group stage
615,616,WC-2002,2002 FIFA World Cup,M-2002-36,Saudi Arabia v Republic of Ireland,group stage,Group E,1,0,0,0,2002-06-11,20:30,S-094,International Stadium Yokohama,Yokohama,Japan,T-61,Saudi Arabia,SAU,T-58,Republic of Ireland,IRL,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,72000,65320.0,3,0,91,many,almost full,2002,group stage
616,617,WC-2002,2002 FIFA World Cup,M-2002-37,Nigeria v England,group stage,Group F,1,0,0,0,2002-06-12,15:30,S-090,Nagai Stadium,Osaka,Japan,T-48,Nigeria,NGA,T-27,England,ENG,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,50000,44864.0,0,0,90,meduim,almost full,2002,group stage
617,618,WC-2002,2002 FIFA World Cup,M-2002-38,Sweden v Argentina,group stage,Group F,1,0,0,0,2002-06-12,15:30,S-087,Miyagi Stadium,Miyagi,Japan,T-72,Sweden,SWE,T-03,Argentina,ARG,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,49000,45777.0,2,0,93,meduim,almost full,2002,group stage
618,619,WC-2002,2002 FIFA World Cup,M-2002-39,Slovenia v Paraguay,group stage,Group B,1,0,0,0,2002-06-12,20:30,S-143,Jeju World Cup Stadium,Seogwipo,South Korea,T-67,Slovenia,SVN,T-53,Paraguay,PRY,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,42000,30176.0,4,0,72,meduim,three quarter,2002,group stage
619,620,WC-2002,2002 FIFA World Cup,M-2002-40,South Africa v Spain,group stage,Group B,1,0,0,0,2002-06-12,20:30,S-139,Daejeon World Cup Stadium,Daejeon,South Korea,T-68,South Africa,ZAF,T-71,Spain,ESP,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,40000,31024.0,5,0,78,meduim,almost full,2002,group stage
620,621,WC-2002,2002 FIFA World Cup,M-2002-41,Costa Rica v Brazil,group stage,Group C,1,0,0,0,2002-06-13,15:30,S-145,Suwon World Cup Stadium,Suwon,South Korea,T-16,Costa Rica,CRI,T-09,Brazil,BRA,2–5,2,5,-3,3,0,0,0-0,0,0,away team win,0,1,0,43000,38524.0,7,0,90,meduim,almost full,2002,group stage
621,622,WC-2002,2002 FIFA World Cup,M-2002-42,Turkey v China,group stage,Group C,1,0,0,0,2002-06-13,15:30,S-144,Seoul World Cup Stadium,Seoul,South Korea,T-77,Turkey,TUR,T-14,China,CHN,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,64000,43605.0,3,0,68,meduim,three quarter,2002,group stage
622,623,WC-2002,2002 FIFA World Cup,M-2002-43,Ecuador v Croatia,group stage,Group G,1,0,0,0,2002-06-13,20:30,S-094,International Stadium Yokohama,Yokohama,Japan,T-24,Ecuador,ECU,T-17,Croatia,HRV,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,72000,65862.0,1,0,91,many,almost full,2002,group stage
623,624,WC-2002,2002 FIFA World Cup,M-2002-44,Mexico v Italy,group stage,Group G,1,0,0,0,2002-06-13,20:30,S-089,Ōita Stadium,Ōita,Japan,T-44,Mexico,MEX,T-39,Italy,ITA,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,43000,39291.0,2,0,91,meduim,almost full,2002,group stage
624,625,WC-2002,2002 FIFA World Cup,M-2002-45,Belgium v Russia,group stage,Group H,1,0,0,0,2002-06-14,15:30,S-093,Shizuoka Stadium ECOPA,Shizuoka,Japan,T-06,Belgium,BEL,T-60,Russia,RUS,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,51000,46640.0,5,0,91,meduim,almost full,2002,group stage
625,626,WC-2002,2002 FIFA World Cup,M-2002-46,Tunisia v Japan,group stage,Group H,1,0,0,0,2002-06-14,15:30,S-090,Nagai Stadium,Osaka,Japan,T-76,Tunisia,TUN,T-42,Japan,JPN,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,50000,45213.0,2,1,90,meduim,almost full,2002,group stage
626,627,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,group stage,Group D,1,0,0,0,2002-06-14,20:30,S-139,Daejeon World Cup Stadium,Daejeon,South Korea,T-55,Poland,POL,T-80,United States,USA,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,40000,26482.0,4,0,66,meduim,three quarter,2002,group stage
627,628,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,group stage,Group D,1,0,0,0,2002-06-14,20:30,S-141,Incheon Munhak Stadium,Incheon,South Korea,T-56,Portugal,PRT,T-69,South Korea,KOR,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,52000,50239.0,1,1,97,many,almost full,2002,group stage
628,629,WC-2002,2002 FIFA World Cup,M-2002-49,Germany v Paraguay,round of 16,not applicable,0,1,0,0,2002-06-15,15:30,S-143,Jeju World Cup Stadium,Seogwipo,South Korea,T-29,Germany,DEU,T-53,Paraguay,PRY,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,42000,25176.0,1,0,60,meduim,three quarter,2002,knockout stage
629,630,WC-2002,2002 FIFA World Cup,M-2002-50,Denmark v England,round of 16,not applicable,0,1,0,0,2002-06-15,20:30,S-088,Niigata Stadium,Niigata,Japan,T-21,Denmark,DNK,T-27,England,ENG,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,42000,40582.0,3,0,97,meduim,almost full,2002,knockout stage
630,631,WC-2002,2002 FIFA World Cup,M-2002-51,Sweden v Senegal,round of 16,not applicable,0,1,0,0,2002-06-16,15:30,S-089,Ōita Stadium,Ōita,Japan,T-72,Sweden,SWE,T-63,Senegal,SEN,1–2,1,2,-1,1,1,0,0-0,0,0,away team win,0,1,0,43000,39747.0,3,0,92,meduim,almost full,2002,knockout stage
631,632,WC-2002,2002 FIFA World Cup,M-2002-52,Spain v Republic of Ireland,round of 16,not applicable,0,1,0,0,2002-06-16,20:30,S-145,Suwon World Cup Stadium,Suwon,South Korea,T-71,Spain,ESP,T-58,Republic of Ireland,IRL,1–1,1,1,0,0,1,1,3–2,3,2,home team win,1,0,0,43000,38926.0,7,0,91,meduim,almost full,2002,knockout stage
632,633,WC-2002,2002 FIFA World Cup,M-2002-53,Mexico v United States,round of 16,not applicable,0,1,0,0,2002-06-17,15:30,S-142,Jeonju World Cup Stadium,Jeonju,South Korea,T-44,Mexico,MEX,T-80,United States,USA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,42000,36380.0,2,0,87,meduim,almost full,2002,knockout stage
633,634,WC-2002,2002 FIFA World Cup,M-2002-54,Brazil v Belgium,round of 16,not applicable,0,1,0,0,2002-06-17,20:30,S-086,Kobe Wing Stadium,Kobe,Japan,T-09,Brazil,BRA,T-06,Belgium,BEL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,42000,40440.0,2,0,96,meduim,almost full,2002,knockout stage
634,635,WC-2002,2002 FIFA World Cup,M-2002-55,Japan v Turkey,round of 16,not applicable,0,1,0,0,2002-06-18,15:30,S-087,Miyagi Stadium,Miyagi,Japan,T-42,Japan,JPN,T-77,Turkey,TUR,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,49000,45666.0,1,1,93,meduim,almost full,2002,knockout stage
635,636,WC-2002,2002 FIFA World Cup,M-2002-56,South Korea v Italy,round of 16,not applicable,0,1,0,0,2002-06-18,20:30,S-139,Daejeon World Cup Stadium,Daejeon,South Korea,T-69,South Korea,KOR,T-39,Italy,ITA,2–1,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0,40000,38588.0,3,1,96,meduim,almost full,2002,knockout stage
636,637,WC-2002,2002 FIFA World Cup,M-2002-57,England v Brazil,quarter-finals,not applicable,0,1,0,0,2002-06-21,15:30,S-093,Shizuoka Stadium ECOPA,Shizuoka,Japan,T-27,England,ENG,T-09,Brazil,BRA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,51000,47436.0,3,0,93,meduim,almost full,2002,knockout stage
637,638,WC-2002,2002 FIFA World Cup,M-2002-58,Germany v United States,quarter-finals,not applicable,0,1,0,0,2002-06-21,20:30,S-146,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-29,Germany,DEU,T-80,United States,USA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,44000,37337.0,1,0,85,meduim,almost full,2002,knockout stage
638,639,WC-2002,2002 FIFA World Cup,M-2002-59,Spain v South Korea,quarter-finals,not applicable,0,1,0,0,2002-06-22,15:30,S-140,Gwangju World Cup Stadium,Gwangju,South Korea,T-71,Spain,ESP,T-69,South Korea,KOR,0–0,0,0,0,0,1,1,3–5,3,5,away team win,0,1,0,43000,42114.0,8,1,98,meduim,almost full,2002,knockout stage
639,640,WC-2002,2002 FIFA World Cup,M-2002-60,Senegal v Turkey,quarter-finals,not applicable,0,1,0,0,2002-06-22,20:30,S-090,Nagai Stadium,Osaka,Japan,T-63,Senegal,SEN,T-77,Turkey,TUR,0–1,0,1,-1,1,1,0,0-0,0,0,away team win,0,1,0,50000,44233.0,1,0,88,meduim,almost full,2002,knockout stage
640,641,WC-2002,2002 FIFA World Cup,M-2002-61,Germany v South Korea,semi-finals,not applicable,0,1,0,0,2002-06-25,20:30,S-144,Seoul World Cup Stadium,Seoul,South Korea,T-29,Germany,DEU,T-69,South Korea,KOR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,64000,65625.0,1,1,103,many,full,2002,knockout stage
641,642,WC-2002,2002 FIFA World Cup,M-2002-62,Brazil v Turkey,semi-finals,not applicable,0,1,0,0,2002-06-26,20:30,S-091,Saitama Stadium,Saitama,Japan,T-09,Brazil,BRA,T-77,Turkey,TUR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,63000,61058.0,1,0,97,many,almost full,2002,knockout stage
642,643,WC-2002,2002 FIFA World Cup,M-2002-63,South Korea v Turkey,third-place match,not applicable,0,1,0,0,2002-06-29,20:00,S-138,Daegu World Cup Stadium,Daegu,South Korea,T-69,South Korea,KOR,T-77,Turkey,TUR,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,68000,63483.0,5,1,93,many,almost full,2002,knockout stage
643,644,WC-2002,2002 FIFA World Cup,M-2002-64,Germany v Brazil,final,not applicable,0,1,0,0,2002-06-30,20:00,S-094,International Stadium Yokohama,Yokohama,Japan,T-29,Germany,DEU,T-09,Brazil,BRA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,72000,69029.0,2,0,96,many,almost full,2002,knockout stage
644,645,WC-2006,2006 FIFA World Cup,M-2006-01,Germany v Costa Rica,group stage,Group A,1,0,0,0,2006-06-09,18:00,S-064,Allianz Arena,Munich,Germany,T-29,Germany,DEU,T-16,Costa Rica,CRI,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,66000,64950.0,6,1,98,many,almost full,2006,group stage
645,646,WC-2006,2006 FIFA World Cup,M-2006-02,Poland v Ecuador,group stage,Group A,1,0,0,0,2006-06-09,21:00,S-058,Arena AufShalke,Gelsenkirchen,Germany,T-55,Poland,POL,T-24,Ecuador,ECU,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,52000,52000.0,2,0,100,many,almost full,2006,group stage
646,647,WC-2006,2006 FIFA World Cup,M-2006-03,England v Paraguay,group stage,Group B,1,0,0,0,2006-06-10,15:00,S-057,Waldstadion,Frankfurt,Germany,T-27,England,ENG,T-53,Paraguay,PRY,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,62000,48000.0,1,0,77,meduim,almost full,2006,group stage
